"Scenario","Year","Vehicle","age","modelYear","LIB"
"Baseline-Short",2047,"Vans",20,2027,105
"Baseline-Short",2047,"Vans",21,2026,37
"Baseline-Short",2047,"Vans",22,2025,13
"Baseline-Short",2047,"Vans",23,2024,4
"Baseline-Short",2048,"Vans",0,2048,4806
"Baseline-Short",2048,"Vans",1,2047,7127
"Baseline-Short",2048,"Vans",2,2046,10461
"Baseline-Short",2048,"Vans",3,2045,15142
"Baseline-Short",2048,"Vans",4,2044,21310
"Baseline-Short",2048,"Vans",5,2043,29138
"Baseline-Short",2048,"Vans",6,2042,37936
"Baseline-Short",2048,"Vans",7,2041,46337
"Baseline-Short",2048,"Vans",8,2040,51965
"Baseline-Short",2048,"Vans",9,2039,52923
"Baseline-Short",2048,"Vans",10,2038,48547
"Baseline-Short",2048,"Vans",11,2037,39993
"Baseline-Short",2048,"Vans",12,2036,29463
"Baseline-Short",2048,"Vans",13,2035,19859
"Baseline-Short",2048,"Vans",14,2034,12312
"Baseline-Short",2048,"Vans",15,2033,7152
"Baseline-Short",2048,"Vans",16,2032,3961
"Baseline-Short",2048,"Vans",17,2031,2021
"Baseline-Short",2048,"Vans",18,2030,960
"Baseline-Short",2048,"Vans",19,2029,365
"Baseline-Short",2048,"Vans",20,2028,132
"Baseline-Short",2048,"Vans",21,2027,46
"Baseline-Short",2048,"Vans",22,2026,16
"Baseline-Short",2048,"Vans",23,2025,5
"Baseline-Short",2049,"Vans",0,2049,4990
"Baseline-Short",2049,"Vans",1,2048,7425
"Baseline-Short",2049,"Vans",2,2047,10902
"Baseline-Short",2049,"Vans",3,2046,15758
"Baseline-Short",2049,"Vans",4,2045,22294
"Baseline-Short",2049,"Vans",5,2044,30349
"Baseline-Short",2049,"Vans",6,2043,39601
"Baseline-Short",2049,"Vans",7,2042,48412
"Baseline-Short",2049,"Vans",8,2041,54586
"Baseline-Short",2049,"Vans",9,2040,55707
"Baseline-Short",2049,"Vans",10,2039,51185
"Baseline-Short",2049,"Vans",11,2038,42333
"Baseline-Short",2049,"Vans",12,2037,31192
"Baseline-Short",2049,"Vans",13,2036,21024
"Baseline-Short",2049,"Vans",14,2035,13094
"Baseline-Short",2049,"Vans",15,2034,7557
"Baseline-Short",2049,"Vans",16,2033,4101
"Baseline-Short",2049,"Vans",17,2032,2121
"Baseline-Short",2049,"Vans",18,2031,1013
"Baseline-Short",2049,"Vans",19,2030,453
"Baseline-Short",2049,"Vans",20,2029,166
"Baseline-Short",2049,"Vans",21,2028,58
"Baseline-Short",2049,"Vans",22,2027,20
"Baseline-Short",2049,"Vans",23,2026,7
"Baseline-Short",2050,"Vans",0,2050,5201
"Baseline-Short",2050,"Vans",1,2049,7710
"Baseline-Short",2050,"Vans",2,2048,11358
"Baseline-Short",2050,"Vans",3,2047,16422
"Baseline-Short",2050,"Vans",4,2046,23203
"Baseline-Short",2050,"Vans",5,2045,31756
"Baseline-Short",2050,"Vans",6,2044,41255
"Baseline-Short",2050,"Vans",7,2043,50552
"Baseline-Short",2050,"Vans",8,2042,57049
"Baseline-Short",2050,"Vans",9,2041,58501
"Baseline-Short",2050,"Vans",10,2040,53833
"Baseline-Short",2050,"Vans",11,2039,44580
"Baseline-Short",2050,"Vans",12,2038,32961
"Baseline-Short",2050,"Vans",13,2037,22219
"Baseline-Short",2050,"Vans",14,2036,13840
"Baseline-Short",2050,"Vans",15,2035,8022
"Baseline-Short",2050,"Vans",16,2034,4324
"Baseline-Short",2050,"Vans",17,2033,2195
"Baseline-Short",2050,"Vans",18,2032,1065
"Baseline-Short",2050,"Vans",19,2031,479
"Baseline-Short",2050,"Vans",20,2030,207
"Baseline-Short",2050,"Vans",21,2029,73
"Baseline-Short",2050,"Vans",22,2028,25
"Baseline-Short",2050,"Vans",23,2027,8
"Baseline-Long",2024,"Vans",0,2024,4
"Baseline-Long",2025,"Vans",0,2025,6
"Baseline-Long",2025,"Vans",1,2024,7
"Baseline-Long",2026,"Vans",0,2026,7
"Baseline-Long",2026,"Vans",1,2025,9
"Baseline-Long",2026,"Vans",2,2024,10
"Baseline-Long",2027,"Vans",0,2027,9
"Baseline-Long",2027,"Vans",1,2026,11
"Baseline-Long",2027,"Vans",2,2025,14
"Baseline-Long",2027,"Vans",3,2024,16
"Baseline-Long",2028,"Vans",0,2028,11
"Baseline-Long",2028,"Vans",1,2027,14
"Baseline-Long",2028,"Vans",2,2026,17
"Baseline-Long",2028,"Vans",3,2025,21
"Baseline-Long",2028,"Vans",4,2024,26
"Baseline-Long",2029,"Vans",0,2029,14
"Baseline-Long",2029,"Vans",1,2028,17
"Baseline-Long",2029,"Vans",2,2027,22
"Baseline-Long",2029,"Vans",3,2026,27
"Baseline-Long",2029,"Vans",4,2025,34
"Baseline-Long",2029,"Vans",5,2024,41
"Baseline-Long",2030,"Vans",0,2030,17
"Baseline-Long",2030,"Vans",1,2029,22
"Baseline-Long",2030,"Vans",2,2028,27
"Baseline-Long",2030,"Vans",3,2027,34
"Baseline-Long",2030,"Vans",4,2026,43
"Baseline-Long",2030,"Vans",5,2025,53
"Baseline-Long",2030,"Vans",6,2024,64
"Baseline-Long",2031,"Vans",0,2031,18
"Baseline-Long",2031,"Vans",1,2030,27
"Baseline-Long",2031,"Vans",2,2029,34
"Baseline-Long",2031,"Vans",3,2028,42
"Baseline-Long",2031,"Vans",4,2027,53
"Baseline-Long",2031,"Vans",5,2026,68
"Baseline-Long",2031,"Vans",6,2025,83
"Baseline-Long",2031,"Vans",7,2024,99
"Baseline-Long",2032,"Vans",0,2032,19
"Baseline-Long",2032,"Vans",1,2031,28
"Baseline-Long",2032,"Vans",2,2030,42
"Baseline-Long",2032,"Vans",3,2029,54
"Baseline-Long",2032,"Vans",4,2028,67
"Baseline-Long",2032,"Vans",5,2027,84
"Baseline-Long",2032,"Vans",6,2026,106
"Baseline-Long",2032,"Vans",7,2025,130
"Baseline-Long",2032,"Vans",8,2024,155
"Baseline-Long",2033,"Vans",0,2033,19
"Baseline-Long",2033,"Vans",1,2032,29
"Baseline-Long",2033,"Vans",2,2031,44
"Baseline-Long",2033,"Vans",3,2030,66
"Baseline-Long",2033,"Vans",4,2029,84
"Baseline-Long",2033,"Vans",5,2028,105
"Baseline-Long",2033,"Vans",6,2027,131
"Baseline-Long",2033,"Vans",7,2026,166
"Baseline-Long",2033,"Vans",8,2025,202
"Baseline-Long",2033,"Vans",9,2024,240
"Baseline-Long",2034,"Vans",0,2034,20
"Baseline-Long",2034,"Vans",1,2033,30
"Baseline-Long",2034,"Vans",2,2032,46
"Baseline-Long",2034,"Vans",3,2031,70
"Baseline-Long",2034,"Vans",4,2030,104
"Baseline-Long",2034,"Vans",5,2029,132
"Baseline-Long",2034,"Vans",6,2028,164
"Baseline-Long",2034,"Vans",7,2027,205
"Baseline-Long",2034,"Vans",8,2026,258
"Baseline-Long",2034,"Vans",9,2025,313
"Baseline-Long",2034,"Vans",10,2024,368
"Baseline-Long",2035,"Vans",0,2035,21
"Baseline-Long",2035,"Vans",1,2034,32
"Baseline-Long",2035,"Vans",2,2033,47
"Baseline-Long",2035,"Vans",3,2032,73
"Baseline-Long",2035,"Vans",4,2031,109
"Baseline-Long",2035,"Vans",5,2030,164
"Baseline-Long",2035,"Vans",6,2029,207
"Baseline-Long",2035,"Vans",7,2028,257
"Baseline-Long",2035,"Vans",8,2027,320
"Baseline-Long",2035,"Vans",9,2026,401
"Baseline-Long",2035,"Vans",10,2025,482
"Baseline-Long",2035,"Vans",11,2024,558
"Baseline-Long",2036,"Vans",0,2036,22
"Baseline-Long",2036,"Vans",1,2035,33
"Baseline-Long",2036,"Vans",2,2034,50
"Baseline-Long",2036,"Vans",3,2033,75
"Baseline-Long",2036,"Vans",4,2032,114
"Baseline-Long",2036,"Vans",5,2031,172
"Baseline-Long",2036,"Vans",6,2030,257
"Baseline-Long",2036,"Vans",7,2029,324
"Baseline-Long",2036,"Vans",8,2028,400
"Baseline-Long",2036,"Vans",9,2027,497
"Baseline-Long",2036,"Vans",10,2026,617
"Baseline-Long",2036,"Vans",11,2025,730
"Baseline-Long",2036,"Vans",12,2024,828
"Baseline-Long",2037,"Vans",0,2037,23
"Baseline-Long",2037,"Vans",1,2036,35
"Baseline-Long",2037,"Vans",2,2035,52
"Baseline-Long",2037,"Vans",3,2034,78
"Baseline-Long",2037,"Vans",4,2033,117
"Baseline-Long",2037,"Vans",5,2032,179
"Baseline-Long",2037,"Vans",6,2031,270
"Baseline-Long",2037,"Vans",7,2030,402
"Baseline-Long",2037,"Vans",8,2029,506
"Baseline-Long",2037,"Vans",9,2028,622
"Baseline-Long",2037,"Vans",10,2027,766
"Baseline-Long",2037,"Vans",11,2026,935
"Baseline-Long",2037,"Vans",12,2025,1083
"Baseline-Long",2037,"Vans",13,2024,1190
"Baseline-Long",2038,"Vans",0,2038,24
"Baseline-Long",2038,"Vans",1,2037,37
"Baseline-Long",2038,"Vans",2,2036,55
"Baseline-Long",2038,"Vans",3,2035,82
"Baseline-Long",2038,"Vans",4,2034,123
"Baseline-Long",2038,"Vans",5,2033,184
"Baseline-Long",2038,"Vans",6,2032,281
"Baseline-Long",2038,"Vans",7,2031,422
"Baseline-Long",2038,"Vans",8,2030,628
"Baseline-Long",2038,"Vans",9,2029,785
"Baseline-Long",2038,"Vans",10,2028,958
"Baseline-Long",2038,"Vans",11,2027,1160
"Baseline-Long",2038,"Vans",12,2026,1386
"Baseline-Long",2038,"Vans",13,2025,1558
"Baseline-Long",2038,"Vans",14,2024,1637
"Baseline-Long",2039,"Vans",0,2039,25
"Baseline-Long",2039,"Vans",1,2038,38
"Baseline-Long",2039,"Vans",2,2037,57
"Baseline-Long",2039,"Vans",3,2036,86
"Baseline-Long",2039,"Vans",4,2035,129
"Baseline-Long",2039,"Vans",5,2034,193
"Baseline-Long",2039,"Vans",6,2033,289
"Baseline-Long",2039,"Vans",7,2032,440
"Baseline-Long",2039,"Vans",8,2031,658
"Baseline-Long",2039,"Vans",9,2030,975
"Baseline-Long",2039,"Vans",10,2029,1210
"Baseline-Long",2039,"Vans",11,2028,1453
"Baseline-Long",2039,"Vans",12,2027,1721
"Baseline-Long",2039,"Vans",13,2026,1994
"Baseline-Long",2039,"Vans",14,2025,2142
"Baseline-Long",2039,"Vans",15,2024,2113
"Baseline-Long",2040,"Vans",0,2040,27
"Baseline-Long",2040,"Vans",1,2039,40
"Baseline-Long",2040,"Vans",2,2038,60
"Baseline-Long",2040,"Vans",3,2037,90
"Baseline-Long",2040,"Vans",4,2036,135
"Baseline-Long",2040,"Vans",5,2035,203
"Baseline-Long",2040,"Vans",6,2034,302
"Baseline-Long",2040,"Vans",7,2033,452
"Baseline-Long",2040,"Vans",8,2032,687
"Baseline-Long",2040,"Vans",9,2031,1022
"Baseline-Long",2040,"Vans",10,2030,1502
"Baseline-Long",2040,"Vans",11,2029,1836
"Baseline-Long",2040,"Vans",12,2028,2155
"Baseline-Long",2040,"Vans",13,2027,2475
"Baseline-Long",2040,"Vans",14,2026,2743
"Baseline-Long",2040,"Vans",15,2025,2766
"Baseline-Long",2040,"Vans",16,2024,2507
"Baseline-Long",2041,"Vans",0,2041,28
"Baseline-Long",2041,"Vans",1,2040,42
"Baseline-Long",2041,"Vans",2,2039,63
"Baseline-Long",2041,"Vans",3,2038,95
"Baseline-Long",2041,"Vans",4,2037,142
"Baseline-Long",2041,"Vans",5,2036,213
"Baseline-Long",2041,"Vans",6,2035,318
"Baseline-Long",2041,"Vans",7,2034,473
"Baseline-Long",2041,"Vans",8,2033,705
"Baseline-Long",2041,"Vans",9,2032,1066
"Baseline-Long",2041,"Vans",10,2031,1574
"Baseline-Long",2041,"Vans",11,2030,2280
"Baseline-Long",2041,"Vans",12,2029,2723
"Baseline-Long",2041,"Vans",13,2028,3099
"Baseline-Long",2041,"Vans",14,2027,3404
"Baseline-Long",2041,"Vans",15,2026,3541
"Baseline-Long",2041,"Vans",16,2025,3282
"Baseline-Long",2041,"Vans",17,2024,2673
"Baseline-Long",2042,"Vans",0,2042,29
"Baseline-Long",2042,"Vans",1,2041,44
"Baseline-Long",2042,"Vans",2,2040,66
"Baseline-Long",2042,"Vans",3,2039,99
"Baseline-Long",2042,"Vans",4,2038,149
"Baseline-Long",2042,"Vans",5,2037,223
"Baseline-Long",2042,"Vans",6,2036,333
"Baseline-Long",2042,"Vans",7,2035,497
"Baseline-Long",2042,"Vans",8,2034,737
"Baseline-Long",2042,"Vans",9,2033,1094
"Baseline-Long",2042,"Vans",10,2032,1643
"Baseline-Long",2042,"Vans",11,2031,2389
"Baseline-Long",2042,"Vans",12,2030,3381
"Baseline-Long",2042,"Vans",13,2029,3916
"Baseline-Long",2042,"Vans",14,2028,4261
"Baseline-Long",2042,"Vans",15,2027,4394
"Baseline-Long",2042,"Vans",16,2026,4202
"Baseline-Long",2042,"Vans",17,2025,3500
"Baseline-Long",2042,"Vans",18,2024,2512
"Baseline-Long",2043,"Vans",0,2043,31
"Baseline-Long",2043,"Vans",1,2042,46
"Baseline-Long",2043,"Vans",2,2041,69
"Baseline-Long",2043,"Vans",3,2040,104
"Baseline-Long",2043,"Vans",4,2039,155
"Baseline-Long",2043,"Vans",5,2038,234
"Baseline-Long",2043,"Vans",6,2037,349
"Baseline-Long",2043,"Vans",7,2036,522
"Baseline-Long",2043,"Vans",8,2035,776
"Baseline-Long",2043,"Vans",9,2034,1145
"Baseline-Long",2043,"Vans",10,2033,1686
"Baseline-Long",2043,"Vans",11,2032,2493
"Baseline-Long",2043,"Vans",12,2031,3543
"Baseline-Long",2043,"Vans",13,2030,4862
"Baseline-Long",2043,"Vans",14,2029,5383
"Baseline-Long",2043,"Vans",15,2028,5501
"Baseline-Long",2043,"Vans",16,2027,5214
"Baseline-Long",2043,"Vans",17,2026,4482
"Baseline-Long",2043,"Vans",18,2025,3289
"Baseline-Long",2043,"Vans",19,2024,2054
"Baseline-Long",2044,"Vans",0,2044,32
"Baseline-Long",2044,"Vans",1,2043,48
"Baseline-Long",2044,"Vans",2,2042,72
"Baseline-Long",2044,"Vans",3,2041,109
"Baseline-Long",2044,"Vans",4,2040,163
"Baseline-Long",2044,"Vans",5,2039,244
"Baseline-Long",2044,"Vans",6,2038,366
"Baseline-Long",2044,"Vans",7,2037,547
"Baseline-Long",2044,"Vans",8,2036,814
"Baseline-Long",2044,"Vans",9,2035,1204
"Baseline-Long",2044,"Vans",10,2034,1763
"Baseline-Long",2044,"Vans",11,2033,2558
"Baseline-Long",2044,"Vans",12,2032,3697
"Baseline-Long",2044,"Vans",13,2031,5094
"Baseline-Long",2044,"Vans",14,2030,6684
"Baseline-Long",2044,"Vans",15,2029,6950
"Baseline-Long",2044,"Vans",16,2028,6527
"Baseline-Long",2044,"Vans",17,2027,5560
"Baseline-Long",2044,"Vans",18,2026,4213
"Baseline-Long",2044,"Vans",19,2025,2690
"Baseline-Long",2044,"Vans",20,2024,1458
"Baseline-Long",2045,"Vans",0,2045,33
"Baseline-Long",2045,"Vans",1,2044,50
"Baseline-Long",2045,"Vans",2,2043,76
"Baseline-Long",2045,"Vans",3,2042,114
"Baseline-Long",2045,"Vans",4,2041,171
"Baseline-Long",2045,"Vans",5,2040,255
"Baseline-Long",2045,"Vans",6,2039,383
"Baseline-Long",2045,"Vans",7,2038,573
"Baseline-Long",2045,"Vans",8,2037,853
"Baseline-Long",2045,"Vans",9,2036,1263
"Baseline-Long",2045,"Vans",10,2035,1855
"Baseline-Long",2045,"Vans",11,2034,2676
"Baseline-Long",2045,"Vans",12,2033,3793
"Baseline-Long",2045,"Vans",13,2032,5316
"Baseline-Long",2045,"Vans",14,2031,7003
"Baseline-Long",2045,"Vans",15,2030,8627
"Baseline-Long",2045,"Vans",16,2029,8246
"Baseline-Long",2045,"Vans",17,2028,6960
"Baseline-Long",2045,"Vans",18,2027,5226
"Baseline-Long",2045,"Vans",19,2026,3446
"Baseline-Long",2045,"Vans",20,2025,1910
"Baseline-Long",2045,"Vans",21,2024,906
"Baseline-Long",2046,"Vans",0,2046,35
"Baseline-Long",2046,"Vans",1,2045,53
"Baseline-Long",2046,"Vans",2,2044,79
"Baseline-Long",2046,"Vans",3,2043,119
"Baseline-Long",2046,"Vans",4,2042,179
"Baseline-Long",2046,"Vans",5,2041,268
"Baseline-Long",2046,"Vans",6,2040,401
"Baseline-Long",2046,"Vans",7,2039,599
"Baseline-Long",2046,"Vans",8,2038,894
"Baseline-Long",2046,"Vans",9,2037,1324
"Baseline-Long",2046,"Vans",10,2036,1946
"Baseline-Long",2046,"Vans",11,2035,2815
"Baseline-Long",2046,"Vans",12,2034,3968
"Baseline-Long",2046,"Vans",13,2033,5454
"Baseline-Long",2046,"Vans",14,2032,7307
"Baseline-Long",2046,"Vans",15,2031,9039
"Baseline-Long",2046,"Vans",16,2030,10236
"Baseline-Long",2046,"Vans",17,2029,8795
"Baseline-Long",2046,"Vans",18,2028,6543
"Baseline-Long",2046,"Vans",19,2027,4275
"Baseline-Long",2046,"Vans",20,2026,2448
"Baseline-Long",2046,"Vans",21,2025,1188
"Baseline-Long",2046,"Vans",22,2024,502
"Baseline-Long",2047,"Vans",0,2047,36
"Baseline-Long",2047,"Vans",1,2046,55
"Baseline-Long",2047,"Vans",2,2045,83
"Baseline-Long",2047,"Vans",3,2044,124
"Baseline-Long",2047,"Vans",4,2043,187
"Baseline-Long",2047,"Vans",5,2042,281
"Baseline-Long",2047,"Vans",6,2041,420
"Baseline-Long",2047,"Vans",7,2040,627
"Baseline-Long",2047,"Vans",8,2039,935
"Baseline-Long",2047,"Vans",9,2038,1388
"Baseline-Long",2047,"Vans",10,2037,2040
"Baseline-Long",2047,"Vans",11,2036,2953
"Baseline-Long",2047,"Vans",12,2035,4174
"Baseline-Long",2047,"Vans",13,2034,5705
"Baseline-Long",2047,"Vans",14,2033,7496
"Baseline-Long",2047,"Vans",15,2032,9431
"Baseline-Long",2047,"Vans",16,2031,10723
"Baseline-Long",2047,"Vans",17,2030,10916
"Baseline-Long",2047,"Vans",18,2029,8268
"Baseline-Long",2047,"Vans",19,2028,5354
"Baseline-Long",2047,"Vans",20,2027,3033
"Baseline-Long",2047,"Vans",21,2026,1520
"Baseline-Long",2047,"Vans",22,2025,656
"Baseline-Long",2047,"Vans",23,2024,253
"Baseline-Long",2048,"Vans",0,2048,38
"Baseline-Long",2048,"Vans",1,2047,57
"Baseline-Long",2048,"Vans",2,2046,86
"Baseline-Long",2048,"Vans",3,2045,130
"Baseline-Long",2048,"Vans",4,2044,195
"Baseline-Long",2048,"Vans",5,2043,294
"Baseline-Long",2048,"Vans",6,2042,440
"Baseline-Long",2048,"Vans",7,2041,658
"Baseline-Long",2048,"Vans",8,2040,978
"Baseline-Long",2048,"Vans",9,2039,1451
"Baseline-Long",2048,"Vans",10,2038,2138
"Baseline-Long",2048,"Vans",11,2037,3095
"Baseline-Long",2048,"Vans",12,2036,4378
"Baseline-Long",2048,"Vans",13,2035,6001
"Baseline-Long",2048,"Vans",14,2034,7842
"Baseline-Long",2048,"Vans",15,2033,9675
"Baseline-Long",2048,"Vans",16,2032,11187
"Baseline-Long",2048,"Vans",17,2031,11433
"Baseline-Long",2048,"Vans",18,2030,10259
"Baseline-Long",2048,"Vans",19,2029,6763
"Baseline-Long",2048,"Vans",20,2028,3800
"Baseline-Long",2048,"Vans",21,2027,1882
"Baseline-Long",2048,"Vans",22,2026,842
"Baseline-Long",2048,"Vans",23,2025,331
"Baseline-Long",2048,"Vans",24,2024,119
"Baseline-Long",2049,"Vans",0,2049,39
"Baseline-Long",2049,"Vans",1,2048,59
"Baseline-Long",2049,"Vans",2,2047,90
"Baseline-Long",2049,"Vans",3,2046,135
"Baseline-Long",2049,"Vans",4,2045,204
"Baseline-Long",2049,"Vans",5,2044,306
"Baseline-Long",2049,"Vans",6,2043,460
"Baseline-Long",2049,"Vans",7,2042,689
"Baseline-Long",2049,"Vans",8,2041,1026
"Baseline-Long",2049,"Vans",9,2040,1518
"Baseline-Long",2049,"Vans",10,2039,2235
"Baseline-Long",2049,"Vans",11,2038,3245
"Baseline-Long",2049,"Vans",12,2037,4590
"Baseline-Long",2049,"Vans",13,2036,6294
"Baseline-Long",2049,"Vans",14,2035,8248
"Baseline-Long",2049,"Vans",15,2034,10121
"Baseline-Long",2049,"Vans",16,2033,11477
"Baseline-Long",2049,"Vans",17,2032,11928
"Baseline-Long",2049,"Vans",18,2031,10746
"Baseline-Long",2049,"Vans",19,2030,8392
"Baseline-Long",2049,"Vans",20,2029,4805
"Baseline-Long",2049,"Vans",21,2028,2362
"Baseline-Long",2049,"Vans",22,2027,1042
"Baseline-Long",2049,"Vans",23,2026,423
"Baseline-Long",2049,"Vans",24,2025,156
"Baseline-Long",2049,"Vans",25,2024,53
"Baseline-Long",2050,"Vans",0,2050,41
"Baseline-Long",2050,"Vans",1,2049,61
"Baseline-Long",2050,"Vans",2,2048,93
"Baseline-Long",2050,"Vans",3,2047,141
"Baseline-Long",2050,"Vans",4,2046,213
"Baseline-Long",2050,"Vans",5,2045,321
"Baseline-Long",2050,"Vans",6,2044,480
"Baseline-Long",2050,"Vans",7,2043,721
"Baseline-Long",2050,"Vans",8,2042,1074
"Baseline-Long",2050,"Vans",9,2041,1592
"Baseline-Long",2050,"Vans",10,2040,2339
"Baseline-Long",2050,"Vans",11,2039,3391
"Baseline-Long",2050,"Vans",12,2038,4811
"Baseline-Long",2050,"Vans",13,2037,6598
"Baseline-Long",2050,"Vans",14,2036,8652
"Baseline-Long",2050,"Vans",15,2035,10645
"Baseline-Long",2050,"Vans",16,2034,12006
"Baseline-Long",2050,"Vans",17,2033,12238
"Baseline-Long",2050,"Vans",18,2032,11213
"Baseline-Long",2050,"Vans",19,2031,8792
"Baseline-Long",2050,"Vans",20,2030,5962
"Baseline-Long",2050,"Vans",21,2029,2984
"Baseline-Long",2050,"Vans",22,2028,1306
"Baseline-Long",2050,"Vans",23,2027,523
"Baseline-Long",2050,"Vans",24,2026,199
"Baseline-Long",2050,"Vans",25,2025,70
"Baseline-Long",2050,"Vans",26,2024,23
"Momentum-Reference",2022,"Cars",0,2022,631
"Momentum-Reference",2022,"Cars",1,2021,438
"Momentum-Reference",2022,"Cars",2,2020,371
"Momentum-Reference",2022,"Cars",3,2019,520
"Momentum-Reference",2022,"Cars",4,2018,752
"Momentum-Reference",2022,"Cars",5,2017,579
"Momentum-Reference",2022,"Cars",6,2016,2588
"Momentum-Reference",2023,"Cars",0,2023,713
"Momentum-Reference",2023,"Cars",1,2022,991
"Momentum-Reference",2023,"Cars",2,2021,687
"Momentum-Reference",2023,"Cars",3,2020,581
"Momentum-Reference",2023,"Cars",4,2019,813
"Momentum-Reference",2023,"Cars",5,2018,1170
"Momentum-Reference",2023,"Cars",6,2017,895
"Momentum-Reference",2023,"Cars",7,2016,3960
"Momentum-Reference",2024,"Cars",0,2024,1019
"Momentum-Reference",2024,"Cars",1,2023,1120
"Momentum-Reference",2024,"Cars",2,2022,1556
"Momentum-Reference",2024,"Cars",3,2021,1076
"Momentum-Reference",2024,"Cars",4,2020,908
"Momentum-Reference",2024,"Cars",5,2019,1265
"Momentum-Reference",2024,"Cars",6,2018,1810
"Momentum-Reference",2024,"Cars",7,2017,1372
"Momentum-Reference",2024,"Cars",8,2016,5976
"Momentum-Reference",2025,"Cars",0,2025,1415
"Momentum-Reference",2025,"Cars",1,2024,1600
"Momentum-Reference",2025,"Cars",2,2023,1757
"Momentum-Reference",2025,"Cars",3,2022,2437
"Momentum-Reference",2025,"Cars",4,2021,1681
"Momentum-Reference",2025,"Cars",5,2020,1414
"Momentum-Reference",2025,"Cars",6,2019,1956
"Momentum-Reference",2025,"Cars",7,2018,2771
"Momentum-Reference",2025,"Cars",8,2017,2069
"Momentum-Reference",2025,"Cars",9,2016,8815
"Momentum-Reference",2026,"Cars",0,2026,1949
"Momentum-Reference",2026,"Cars",1,2025,2222
"Momentum-Reference",2026,"Cars",2,2024,2511
"Momentum-Reference",2026,"Cars",3,2023,2753
"Momentum-Reference",2026,"Cars",4,2022,3809
"Momentum-Reference",2026,"Cars",5,2021,2616
"Momentum-Reference",2026,"Cars",6,2020,2186
"Momentum-Reference",2026,"Cars",7,2019,2996
"Momentum-Reference",2026,"Cars",8,2018,4182
"Momentum-Reference",2026,"Cars",9,2017,3053
"Momentum-Reference",2026,"Cars",10,2016,12574
"Momentum-Reference",2027,"Cars",0,2027,2654
"Momentum-Reference",2027,"Cars",1,2026,3062
"Momentum-Reference",2027,"Cars",2,2025,3487
"Momentum-Reference",2027,"Cars",3,2024,3934
"Momentum-Reference",2027,"Cars",4,2023,4301
"Momentum-Reference",2027,"Cars",5,2022,5927
"Momentum-Reference",2027,"Cars",6,2021,4045
"Momentum-Reference",2027,"Cars",7,2020,3348
"Momentum-Reference",2027,"Cars",8,2019,4521
"Momentum-Reference",2027,"Cars",9,2018,6168
"Momentum-Reference",2027,"Cars",10,2017,4354
"Momentum-Reference",2027,"Cars",11,2016,17085
"Momentum-Reference",2028,"Cars",0,2028,3037
"Momentum-Reference",2028,"Cars",1,2027,4169
"Momentum-Reference",2028,"Cars",2,2026,4805
"Momentum-Reference",2028,"Cars",3,2025,5462
"Momentum-Reference",2028,"Cars",4,2024,6146
"Momentum-Reference",2028,"Cars",5,2023,6693
"Momentum-Reference",2028,"Cars",6,2022,9166
"Momentum-Reference",2028,"Cars",7,2021,6195
