"Scenario","Year","age","modelYear","vehSize","EV"
"Ambitious-Long",2037,9,2028,"Light Truck",61907.1613183967
"Ambitious-Long",2037,10,2027,"Car",43444.1196112143
"Ambitious-Long",2037,10,2027,"Light Truck",74853.8803887857
"Ambitious-Long",2037,11,2026,"Car",66585.8649437182
"Ambitious-Long",2037,11,2026,"Light Truck",109235.135056282
"Ambitious-Long",2037,12,2025,"Car",81011.5510853444
"Ambitious-Long",2037,12,2025,"Light Truck",124479.448914656
"Ambitious-Long",2037,13,2024,"Car",67452.9800375071
"Ambitious-Long",2037,13,2024,"Light Truck",111287.019962493
"Ambitious-Long",2037,14,2023,"Car",49364.3771859548
"Ambitious-Long",2037,14,2023,"Light Truck",75393.6228140452
"Ambitious-Long",2037,15,2022,"Car",46886.3913843889
"Ambitious-Long",2037,15,2022,"Light Truck",69100.6086156111
"Ambitious-Long",2037,16,2021,"Car",28120.2885327437
"Ambitious-Long",2037,16,2021,"Light Truck",41714.7114672563
"Ambitious-Long",2037,17,2020,"Car",14014.3803348786
"Ambitious-Long",2037,17,2020,"Light Truck",20860.6196651214
"Ambitious-Long",2037,18,2019,"Car",9260.27511943883
"Ambitious-Long",2037,18,2019,"Light Truck",13600.7248805612
"Ambitious-Long",2037,19,2018,"Car",6584.76389913645
"Ambitious-Long",2037,19,2018,"Light Truck",9575.23610086355
"Ambitious-Long",2037,20,2017,"Car",3109.60050111943
"Ambitious-Long",2037,20,2017,"Light Truck",4460.39949888057
"Ambitious-Long",2037,21,2016,"Car",2723.71626554011
"Ambitious-Long",2037,21,2016,"Light Truck",3841.28373445989
"Ambitious-Long",2037,22,2015,NA,0
"Ambitious-Long",2038,0,2038,"Car",1511.50206411326
"Ambitious-Long",2038,0,2038,"Light Truck",2732.49793588674
"Ambitious-Long",2038,1,2037,"Car",2369.76061757332
"Ambitious-Long",2038,1,2037,"Light Truck",4247.23938242668
"Ambitious-Long",2038,2,2036,"Car",3702.58698201703
"Ambitious-Long",2038,2,2036,"Light Truck",6627.41301798298
"Ambitious-Long",2038,3,2035,"Car",5746.77382625313
"Ambitious-Long",2038,3,2035,"Light Truck",10368.2261737469
"Ambitious-Long",2038,4,2034,"Car",7843.57222689356
"Ambitious-Long",2038,4,2034,"Light Truck",14313.4277731065
"Ambitious-Long",2038,5,2033,"Car",11061.177740912
"Ambitious-Long",2038,5,2033,"Light Truck",20634.822259088
"Ambitious-Long",2038,6,2032,"Car",16048.9215543064
"Ambitious-Long",2038,6,2032,"Light Truck",28874.0784456936
"Ambitious-Long",2038,7,2031,"Car",23148.0269616756
"Ambitious-Long",2038,7,2031,"Light Truck",41017.9730383245
"Ambitious-Long",2038,8,2030,"Car",33050.8533643841
"Ambitious-Long",2038,8,2030,"Light Truck",57639.146635616
"Ambitious-Long",2038,9,2029,"Car",42582.5033470229
"Ambitious-Long",2038,9,2029,"Light Truck",76234.4966529771
"Ambitious-Long",2038,10,2028,"Car",53004.337752065
"Ambitious-Long",2038,10,2028,"Light Truck",93317.6622479349
"Ambitious-Long",2038,11,2027,"Car",77921.8056056394
"Ambitious-Long",2038,11,2027,"Light Truck",134324.194394361
"Ambitious-Long",2038,12,2026,"Car",95793.9976730753
"Ambitious-Long",2038,12,2026,"Light Truck",157174.002326925
"Ambitious-Long",2038,13,2025,"Car",111701.913846714
"Ambitious-Long",2038,13,2025,"Light Truck",171649.086153285
"Ambitious-Long",2038,14,2024,"Car",88129.3500093861
"Ambitious-Long",2038,14,2024,"Light Truck",145411.649990614
"Ambitious-Long",2038,15,2023,"Car",59928.151598986
"Ambitious-Long",2038,15,2023,"Light Truck",91790.848401014
"Ambitious-Long",2038,16,2022,"Car",51093.7039412162
"Ambitious-Long",2038,16,2022,"Light Truck",75301.2960587838
"Ambitious-Long",2038,17,2021,"Car",28337.3263435713
"Ambitious-Long",2038,17,2021,"Light Truck",42036.6736564287
"Ambitious-Long",2038,18,2020,"Car",12495.0004912607
"Ambitious-Long",2038,18,2020,"Light Truck",18598.9995087393
"Ambitious-Long",2038,19,2019,"Car",7146.22167259262
"Ambitious-Long",2038,19,2019,"Light Truck",10495.7783274074
"Ambitious-Long",2038,20,2018,"Car",4522.9504505207
"Ambitious-Long",2038,20,2018,"Light Truck",6577.04954947929
"Ambitious-Long",2038,21,2017,"Car",1977.49231339352
"Ambitious-Long",2038,21,2017,"Light Truck",2836.50768660648
"Ambitious-Long",2038,22,2016,"Car",1456.24433999174
"Ambitious-Long",2038,22,2016,"Light Truck",2053.75566000826
"Ambitious-Long",2038,23,2015,NA,0
"Ambitious-Long",2039,0,2039,"Car",1525.49344122464
"Ambitious-Long",2039,0,2039,"Light Truck",2759.50655877536
"Ambitious-Long",2039,1,2038,"Car",2381.8177406914
"Ambitious-Long",2039,1,2038,"Light Truck",4306.1822593086
"Ambitious-Long",2039,2,2037,"Car",3736.32005563202
"Ambitious-Long",2039,2,2037,"Light Truck",6695.67994436799
"Ambitious-Long",2039,3,2036,"Car",5842.648996327
"Ambitious-Long",2039,3,2036,"Light Truck",10458.351003673
"Ambitious-Long",2039,4,2035,"Car",9052.99261177972
"Ambitious-Long",2039,4,2035,"Light Truck",16334.0073882203
"Ambitious-Long",2039,5,2034,"Car",12324.7590855887
"Ambitious-Long",2039,5,2034,"Light Truck",22490.2409144113
"Ambitious-Long",2039,6,2033,"Car",17318.154194081
"Ambitious-Long",2039,6,2033,"Light Truck",32306.845805919
"Ambitious-Long",2039,7,2032,"Car",25001.930582791
"Ambitious-Long",2039,7,2032,"Light Truck",44981.069417209
"Ambitious-Long",2039,8,2031,"Car",35779.436442249
"Ambitious-Long",2039,8,2031,"Light Truck",63406.563557751
"Ambitious-Long",2039,9,2030,"Car",50554.2807641662
"Ambitious-Long",2039,9,2030,"Light Truck",88178.7192358338
"Ambitious-Long",2039,10,2029,"Car",64131.3212228996
"Ambitious-Long",2039,10,2029,"Light Truck",114834.6787771
"Ambitious-Long",2039,11,2028,"Car",94876.1368541707
"Ambitious-Long",2039,11,2028,"Light Truck",166938.863145829
"Ambitious-Long",2039,12,2027,"Car",112064.202864252
"Ambitious-Long",2039,12,2027,"Light Truck",193209.797135748
"Ambitious-Long",2039,13,2026,"Car",131990.242893801
"Ambitious-Long",2039,13,2026,"Light Truck",216584.7571062
"Ambitious-Long",2039,14,2025,"Car",145130.90469434
"Ambitious-Long",2039,14,2025,"Light Truck",223028.09530566
"Ambitious-Long",2039,15,2024,"Car",106775.937956699
"Ambitious-Long",2039,15,2024,"Light Truck",176194.062043301
"Ambitious-Long",2039,16,2023,"Car",66380.142151484
"Ambitious-Long",2039,16,2023,"Light Truck",102065.857848516
"Ambitious-Long",2039,17,2022,"Car",49906.0517225422
"Ambitious-Long",2039,17,2022,"Light Truck",73550.9482774578
"Ambitious-Long",2039,18,2021,"Car",25556.5042256201
"Ambitious-Long",2039,18,2021,"Light Truck",37911.4957743799
"Ambitious-Long",2039,19,2020,"Car",9925.19512232736
"Ambitious-Long",2039,19,2020,"Light Truck",14773.8048776726
"Ambitious-Long",2039,20,2019,"Car",4918.34392634733
"Ambitious-Long",2039,20,2019,"Light Truck",7223.65607365267
"Ambitious-Long",2039,21,2018,"Car",2788.33783179398
"Ambitious-Long",2039,21,2018,"Light Truck",4054.66216820602
"Ambitious-Long",2039,22,2017,"Car",1133.34052610152
"Ambitious-Long",2039,22,2017,"Light Truck",1625.65947389848
"Ambitious-Long",2039,23,2016,"Car",721.484019158301
"Ambitious-Long",2039,23,2016,"Light Truck",1017.5159808417
"Ambitious-Long",2039,24,2015,NA,0
"Ambitious-Long",2040,0,2040,"Car",1541.55946506216
"Ambitious-Long",2040,0,2040,"Light Truck",2792.44053493784
"Ambitious-Long",2040,1,2039,"Car",2403.69407106083
"Ambitious-Long",2040,1,2039,"Light Truck",4348.30592893917
"Ambitious-Long",2040,2,2038,"Car",3755.09098780822
"Ambitious-Long",2040,2,2038,"Light Truck",6788.90901219179
"Ambitious-Long",2040,3,2037,"Car",5895.69548608574
"Ambitious-Long",2040,3,2037,"Light Truck",10566.3045139143
"Ambitious-Long",2040,4,2036,"Car",9203.17378778406
"Ambitious-Long",2040,4,2036,"Light Truck",16472.826212216
"Ambitious-Long",2040,5,2035,"Car",14224.0361194886
"Ambitious-Long",2040,5,2035,"Light Truck",25662.9638805114
"Ambitious-Long",2040,6,2034,"Car",19294.3727809816
"Ambitious-Long",2040,6,2034,"Light Truck",35207.6272190184
"Ambitious-Long",2040,7,2033,"Car",26975.4853836471
"Ambitious-Long",2040,7,2033,"Light Truck",50320.5146163529
"Ambitious-Long",2040,8,2032,"Car",38650.3256478801
"Ambitious-Long",2040,8,2032,"Light Truck",69536.6743521199
"Ambitious-Long",2040,9,2031,"Car",54711.641608883
"Ambitious-Long",2040,9,2031,"Light Truck",96960.3583911171
"Ambitious-Long",2040,10,2030,"Car",76123.1191450876
"Ambitious-Long",2040,10,2030,"Light Truck",132792.880854912
"Ambitious-Long",2040,11,2029,"Car",113735.452089647
"Ambitious-Long",2040,11,2029,"Light Truck",203681.547910353
"Ambitious-Long",2040,12,2028,"Car",136385.362803655
"Ambitious-Long",2040,12,2028,"Light Truck",239996.637196345
"Ambitious-Long",2040,13,2027,"Car",154380.14231196
"Ambitious-Long",2040,13,2027,"Light Truck",266196.857688041
"Ambitious-Long",2040,14,2026,"Car",171351.905486554
"Ambitious-Long",2040,14,2026,"Light Truck",281197.094513447
"Ambitious-Long",2040,15,2025,"Car",174454.263959365
"Ambitious-Long",2040,15,2025,"Light Truck",268096.736040635
"Ambitious-Long",2040,16,2024,"Car",117953.603174141
"Ambitious-Long",2040,16,2024,"Light Truck",194658.396825859
"Ambitious-Long",2040,17,2023,"Car",66215.719156767
"Ambitious-Long",2040,17,2023,"Light Truck",102308.280843233
"Ambitious-Long",2040,18,2022,"Car",43379.2196181483
"Ambitious-Long",2040,18,2022,"Light Truck",63931.7803818518
"Ambitious-Long",2040,19,2021,"Car",20545.3065340614
"Ambitious-Long",2040,19,2021,"Light Truck",30477.6934659386
"Ambitious-Long",2040,20,2020,"Car",7027.08154597913
"Ambitious-Long",2040,20,2020,"Light Truck",10459.9184540209
"Ambitious-Long",2040,21,2019,"Car",3036.39483379176
"Ambitious-Long",2040,21,2019,"Light Truck",4459.60516620824
"Ambitious-Long",2040,22,2018,"Car",1558.17680385506
"Ambitious-Long",2040,22,2018,"Light Truck",2265.82319614494
"Ambitious-Long",2040,23,2017,"Car",593.576317584885
"Ambitious-Long",2040,23,2017,"Light Truck",851.423682415115
"Ambitious-Long",2040,24,2016,"Car",336.886155006636
"Ambitious-Long",2040,24,2016,"Light Truck",475.113844993364
"Ambitious-Long",2040,25,2015,NA,0
"Ambitious-Long",2041,0,2041,"Car",1535.83732890432
"Ambitious-Long",2041,0,2041,"Light Truck",2826.16267109569
"Ambitious-Long",2041,1,2040,"Car",2429.20358634157
"Ambitious-Long",2041,1,2040,"Light Truck",4400.79641365844
"Ambitious-Long",2041,2,2039,"Car",3789.51644161465
"Ambitious-Long",2041,2,2039,"Light Truck",6855.48355838536
"Ambitious-Long",2041,3,2038,"Car",5925.05804158116
"Ambitious-Long",2041,3,2038,"Light Truck",10711.9419584188
"Ambitious-Long",2041,4,2037,"Car",9285.65429110974
"Ambitious-Long",2041,4,2037,"Light Truck",16641.3457088903
"Ambitious-Long",2041,5,2036,"Car",14457.7025979107
"Ambitious-Long",2041,5,2036,"Light Truck",25877.2974020893
"Ambitious-Long",2041,6,2035,"Car",22265.8342005266
"Ambitious-Long",2041,6,2035,"Light Truck",40171.1657994734
"Ambitious-Long",2041,7,2034,"Car",30049.1464806411
"Ambitious-Long",2041,7,2034,"Light Truck",54831.8535193589
"Ambitious-Long",2041,8,2033,"Car",41709.2522550851
"Ambitious-Long",2041,8,2033,"Light Truck",77804.7477449149
"Ambitious-Long",2041,9,2032,"Car",59073.1038300796
"Ambitious-Long",2041,9,2032,"Light Truck",106279.89616992
"Ambitious-Long",2041,10,2031,"Car",82359.9092462232
"Ambitious-Long",2041,10,2031,"Light Truck",145962.090753777
"Ambitious-Long",2041,11,2030,"Car",133516.441319681
"Ambitious-Long",2041,11,2030,"Light Truck",232815.558680319
"Ambitious-Long",2041,12,2029,"Car",163363.17099856
"Ambitious-Long",2041,12,2029,"Light Truck",292567.82900144
"Ambitious-Long",2041,13,2028,"Car",187813.278774056
"Ambitious-Long",2041,13,2028,"Light Truck",330500.721225944
"Ambitious-Long",2041,14,2027,"Car",200431.542162495
"Ambitious-Long",2041,14,2027,"Light Truck",345631.457837505
"Ambitious-Long",2041,15,2026,"Car",205780.759071407
"Ambitious-Long",2041,15,2026,"Light Truck",337713.240928594
"Ambitious-Long",2041,16,2025,"Car",190649.936605677
"Ambitious-Long",2041,16,2025,"Light Truck",292986.063394323
"Ambitious-Long",2041,17,2024,"Car",117251.960051019
"Ambitious-Long",2041,17,2024,"Light Truck",193522.039948981
"Ambitious-Long",2041,18,2023,"Car",59017.7801650015
"Ambitious-Long",2041,18,2023,"Light Truck",91702.2198349986
"Ambitious-Long",2041,19,2022,"Car",33516.6128001745
"Ambitious-Long",2041,19,2022,"Light Truck",49396.3871998255
"Ambitious-Long",2041,20,2021,"Car",14711.4590326311
"Ambitious-Long",2041,20,2021,"Light Truck",21823.5409673689
"Ambitious-Long",2041,21,2020,"Car",4450.44479451701
"Ambitious-Long",2041,21,2020,"Light Truck",6624.55520548299
"Ambitious-Long",2041,22,2019,"Car",1698.85804868232
"Ambitious-Long",2041,22,2019,"Light Truck",2495.14195131768
"Ambitious-Long",2041,23,2018,"Car",799.054579591991
"Ambitious-Long",2041,23,2018,"Light Truck",1161.94542040801
"Ambitious-Long",2041,24,2017,"Car",288.777959350985
"Ambitious-Long",2041,24,2017,"Light Truck",414.222040649014
"Ambitious-Long",2041,25,2016,"Car",150.188162700003
"Ambitious-Long",2041,25,2016,"Light Truck",211.811837299997
"Ambitious-Long",2041,26,2015,NA,0
"Ambitious-Long",2042,0,2042,"Car",1544.32005057827
"Ambitious-Long",2042,0,2042,"Light Truck",2846.67994942173
"Ambitious-Long",2042,1,2041,"Car",2419.825924501
"Ambitious-Long",2042,1,2041,"Light Truck",4453.17407549901
"Ambitious-Long",2042,2,2040,"Car",3829.70041843625
"Ambitious-Long",2042,2,2040,"Light Truck",6938.29958156376
"Ambitious-Long",2042,3,2039,"Car",5979.19838826051
"Ambitious-Long",2042,3,2039,"Light Truck",10817.8016117395
"Ambitious-Long",2042,4,2038,"Car",9331.19639083043
"Ambitious-Long",2042,4,2038,"Light Truck",16868.8036091696
"Ambitious-Long",2042,5,2037,"Car",14584.9436542837
"Ambitious-Long",2042,5,2037,"Light Truck",26137.0563457163
"Ambitious-Long",2042,6,2036,"Car",22625.6185515028
"Ambitious-Long",2042,6,2036,"Light Truck",40496.3814484972
"Ambitious-Long",2042,7,2035,"Car",34673.5558598135
"Ambitious-Long",2042,7,2035,"Light Truck",62555.4441401866
"Ambitious-Long",2042,8,2034,"Car",46458.4842119557
"Ambitious-Long",2042,8,2034,"Light Truck",84772.5157880444
"Ambitious-Long",2042,9,2033,"Car",63734.4862773821
"Ambitious-Long",2042,9,2033,"Light Truck",118888.513722618
"Ambitious-Long",2042,10,2032,"Car",88888.5409951636
"Ambitious-Long",2042,10,2032,"Light Truck",159920.459004836
"Ambitious-Long",2042,11,2031,"Car",144350.992151913
"Ambitious-Long",2042,11,2031,"Light Truck",255612.007848087
"Ambitious-Long",2042,12,2030,"Car",191625.468133333
"Ambitious-Long",2042,12,2030,"Light Truck",334137.531866667
"Ambitious-Long",2042,13,2029,"Car",224776.541040223
"Ambitious-Long",2042,13,2029,"Light Truck",402555.458959777
"Ambitious-Long",2042,14,2028,"Car",243759.087655793
"Ambitious-Long",2042,14,2028,"Light Truck",428931.912344207
"Ambitious-Long",2042,15,2027,"Car",240788.504416
"Ambitious-Long",2042,15,2027,"Light Truck",415246.495584
"Ambitious-Long",2042,16,2026,"Car",224636.968899529
"Ambitious-Long",2042,16,2026,"Light Truck",368669.031100472
"Ambitious-Long",2042,17,2025,"Car",186906.430718789
"Ambitious-Long",2042,17,2025,"Light Truck",287228.569281211
"Ambitious-Long",2042,18,2024,"Car",104081.483695224
"Ambitious-Long",2042,18,2024,"Light Truck",171807.516304776
"Ambitious-Long",2042,19,2023,"Car",46862.1654844895
"Ambitious-Long",2042,19,2023,"Light Truck",73248.8345155105
"Ambitious-Long",2042,20,2022,"Car",23090.0935094131
"Ambitious-Long",2042,20,2022,"Light Truck",34029.9064905869
"Ambitious-Long",2042,21,2021,"Car",9411.95137344241
"Ambitious-Long",2042,21,2021,"Light Truck",13962.0486265576
"Ambitious-Long",2042,22,2020,"Car",2543.6853769113
"Ambitious-Long",2042,22,2020,"Light Truck",3786.3146230887
"Ambitious-Long",2042,23,2019,"Car",873.328076528153
"Ambitious-Long",2042,23,2019,"Light Truck",1282.67192347185
"Ambitious-Long",2042,24,2018,"Car",383.432105760359
"Ambitious-Long",2042,24,2018,"Light Truck",557.567894239641
"Ambitious-Long",2042,25,2017,"Car",133.092544565746
"Ambitious-Long",2042,25,2017,"Light Truck",190.907455434254
"Ambitious-Long",2042,26,2016,"Car",65.1368550936476
"Ambitious-Long",2042,26,2016,"Light Truck",91.8631449063523
"Ambitious-Long",2042,27,2015,NA,0
"Ambitious-Long",2043,0,2043,"Car",1548.21354016511
"Ambitious-Long",2043,0,2043,"Light Truck",2857.7864598349
"Ambitious-Long",2043,1,2042,"Car",2433.36157897461
"Ambitious-Long",2043,1,2042,"Light Truck",4486.6384210254
"Ambitious-Long",2043,2,2041,"Car",3814.89364091324
"Ambitious-Long",2043,2,2041,"Light Truck",7021.10635908677
"Ambitious-Long",2043,3,2040,"Car",6042.43288982506
"Ambitious-Long",2043,3,2040,"Light Truck",10946.567110175
"Ambitious-Long",2043,4,2039,"Car",9415.40709465675
"Ambitious-Long",2043,4,2039,"Light Truck",17033.5929053433
"Ambitious-Long",2043,5,2038,"Car",14654.88395412
"Ambitious-Long",2043,5,2038,"Light Truck",26493.11604588
"Ambitious-Long",2043,6,2037,"Car",22819.8051436579
"Ambitious-Long",2043,6,2037,"Light Truck",40894.1948563421
"Ambitious-Long",2043,7,2036,"Car",35222.5784266216
"Ambitious-Long",2043,7,2036,"Light Truck",63042.4215733785
"Ambitious-Long",2043,8,2035,"Car",53607.5999739245
"Ambitious-Long",2043,8,2035,"Light Truck",96711.4000260756
"Ambitious-Long",2043,9,2034,"Car",70978.665491816
"Ambitious-Long",2043,9,2034,"Light Truck",129512.334508184
"Ambitious-Long",2043,10,2033,"Car",95891.6222573888
"Ambitious-Long",2043,10,2033,"Light Truck",178868.377742611
"Ambitious-Long",2043,11,2032,"Car",156047.807548786
"Ambitious-Long",2043,11,2032,"Light Truck",280586.192451213
"Ambitious-Long",2043,12,2031,"Car",207104.730523789
"Ambitious-Long",2043,12,2031,"Light Truck",366714.269476211
"Ambitious-Long",2043,13,2030,"Car",263421.088850033
"Ambitious-Long",2043,13,2030,"Light Truck",459309.911149967
"Ambitious-Long",2043,14,2029,"Car",291459.175340023
"Ambitious-Long",2043,14,2029,"Light Truck",521975.824659977
"Ambitious-Long",2043,15,2028,"Car",292755.834923031
"Ambitious-Long",2043,15,2028,"Light Truck",515099.165076969
"Ambitious-Long",2043,16,2027,"Car",263029.323891526
"Ambitious-Long",2043,16,2027,"Light Truck",453625.676108474
"Ambitious-Long",2043,17,2026,"Car",219936.82814942
"Ambitious-Long",2043,17,2026,"Light Truck",360955.17185058
"Ambitious-Long",2043,18,2025,"Car",163193.919240238
"Ambitious-Long",2043,18,2025,"Light Truck",250781.080759762
"Ambitious-Long",2043,19,2024,"Car",82288.3518452475
"Ambitious-Long",2043,19,2024,"Light Truck",135853.648154752
"Ambitious-Long",2043,20,2023,"Car",33170.3241964745
"Ambitious-Long",2043,20,2023,"Light Truck",52141.6758035255
"Ambitious-Long",2043,21,2022,"Car",14274.8682089969
"Ambitious-Long",2043,21,2022,"Light Truck",21038.1317910031
"Ambitious-Long",2043,22,2021,"Car",5423.52926537588
"Ambitious-Long",2043,22,2021,"Light Truck",8045.47073462412
"Ambitious-Long",2043,23,2020,"Car",1329.70851693515
"Ambitious-Long",2043,23,2020,"Light Truck",1979.29148306485
"Ambitious-Long",2043,24,2019,"Car",419.651153656385
"Ambitious-Long",2043,24,2019,"Light Truck",616.348846343615
"Ambitious-Long",2043,25,2018,"Car",174.805922817422
"Ambitious-Long",2043,25,2018,"Light Truck",254.194077182578
"Ambitious-Long",2043,26,2017,"Car",58.7414625706841
"Ambitious-Long",2043,26,2017,"Light Truck",84.2585374293159
"Ambitious-Long",2043,27,2016,"Car",27.797256632321
"Ambitious-Long",2043,27,2016,"Light Truck",39.202743367679
"Ambitious-Long",2043,28,2015,NA,0
"Ambitious-Long",2044,0,2044,"Car",1512.74066770068
"Ambitious-Long",2044,0,2044,"Light Truck",2908.25933229932
"Ambitious-Long",2044,1,2043,"Car",2438.94621644693
"Ambitious-Long",2044,1,2043,"Light Truck",4502.05378355308
"Ambitious-Long",2044,2,2042,"Car",3835.93961626098
"Ambitious-Long",2044,2,2042,"Light Truck",7072.06038373903
"Ambitious-Long",2044,3,2041,"Car",6018.17950187101
"Ambitious-Long",2044,3,2041,"Light Truck",11075.820498129
"Ambitious-Long",2044,4,2040,"Car",9513.849227187
"Ambitious-Long",2044,4,2040,"Light Truck",17236.150772813
"Ambitious-Long",2044,5,2039,"Car",14785.2341181357
"Ambitious-Long",2044,5,2039,"Light Truck",26748.7658818644
"Ambitious-Long",2044,6,2038,"Car",22926.0756667875
"Ambitious-Long",2044,6,2038,"Light Truck",41445.9243332125
"Ambitious-Long",2044,7,2037,"Car",35515.4369380274
"Ambitious-Long",2044,7,2037,"Light Truck",63644.5630619726
"Ambitious-Long",2044,8,2036,"Car",54436.2683657655
"Ambitious-Long",2044,8,2036,"Light Truck",97428.7316342346
