"Scenario","Year","State","vehSize","total_kwh"
"Ambitious",2026,"Rhode Island","Light Truck",104715572.576612
"Ambitious",2026,"South Carolina","Car",150666441.649268
"Ambitious",2026,"South Carolina","Light Truck",352117905.808833
"Ambitious",2026,"South Dakota","Car",11812591.7417061
"Ambitious",2026,"South Dakota","Light Truck",39538794.0146948
"Ambitious",2026,"Tennessee","Car",207968859.260558
"Ambitious",2026,"Tennessee","Light Truck",537287332.53552
"Ambitious",2026,"Texas","Car",1373217169.63139
"Ambitious",2026,"Texas","Light Truck",3394870522.93918
"Ambitious",2026,"Utah","Car",189266690.814367
"Ambitious",2026,"Utah","Light Truck",517251084.976463
"Ambitious",2026,"Vermont","Car",33465834.6740005
"Ambitious",2026,"Vermont","Light Truck",111239886.642855
"Ambitious",2026,"Virginia","Car",492395540.351197
"Ambitious",2026,"Virginia","Light Truck",1132407532.74374
"Ambitious",2026,"Washington","Car",876247189.439209
"Ambitious",2026,"Washington","Light Truck",1684249181.64328
"Ambitious",2026,"West Virginia","Car",27372920.3812432
"Ambitious",2026,"West Virginia","Light Truck",65075127.6472339
"Ambitious",2026,"Wisconsin","Car",146138060.030457
"Ambitious",2026,"Wisconsin","Light Truck",464038990.526502
"Ambitious",2026,"Wyoming","Car",8452383.86084355
"Ambitious",2026,"Wyoming","Light Truck",23190492.6994886
"Ambitious",2027,"Alabama","Car",147341785.218556
"Ambitious",2027,"Alabama","Light Truck",394515469.053189
"Ambitious",2027,"Alaska","Car",27942188.6481876
"Ambitious",2027,"Alaska","Light Truck",55786849.8764848
"Ambitious",2027,"Arizona","Car",534714246.411492
"Ambitious",2027,"Arizona","Light Truck",1464988129.3605
"Ambitious",2027,"Arkansas","Car",81193652.1231106
"Ambitious",2027,"Arkansas","Light Truck",211260485.63696
"Ambitious",2027,"California","Car",8391755955.54543
"Ambitious",2027,"California","Light Truck",16417073035.9302
"Ambitious",2027,"Colorado","Car",597260171.170624
"Ambitious",2027,"Colorado","Light Truck",1637565554.9327
"Ambitious",2027,"Connecticut","Car",191281272.294201
"Ambitious",2027,"Connecticut","Light Truck",632671335.499535
"Ambitious",2027,"Delaware","Car",71060150.9101503
"Ambitious",2027,"Delaware","Light Truck",170209406.709418
"Ambitious",2027,"District of Columbia","Car",53825327.1240035
"Ambitious",2027,"District of Columbia","Light Truck",126966709.770739
"Ambitious",2027,"Florida","Car",1968813094.12432
"Ambitious",2027,"Florida","Light Truck",4688924781.73438
"Ambitious",2027,"Georgia","Car",768910422.10494
"Ambitious",2027,"Georgia","Light Truck",1837889414.98201
"Ambitious",2027,"Hawaii","Car",158423247.486504
"Ambitious",2027,"Hawaii","Light Truck",308908595.580519
"Ambitious",2027,"Idaho","Car",72580801.0038214
"Ambitious",2027,"Idaho","Light Truck",199430695.052703
"Ambitious",2027,"Illinois","Car",669796303.921414
"Ambitious",2027,"Illinois","Light Truck",2107296116.88901
"Ambitious",2027,"Indiana","Car",219291281.726979
"Ambitious",2027,"Indiana","Light Truck",687876793.894832
"Ambitious",2027,"Iowa","Car",81908770.2068342
"Ambitious",2027,"Iowa","Light Truck",271481554.052017
"Ambitious",2027,"Kansas","Car",91608430.521201
"Ambitious",2027,"Kansas","Light Truck",303950071.303945
"Ambitious",2027,"Kentucky","Car",133223333.724115
"Ambitious",2027,"Kentucky","Light Truck",356818423.801904
"Ambitious",2027,"Louisiana","Car",108028242.972431
"Ambitious",2027,"Louisiana","Light Truck",282673240.828203
"Ambitious",2027,"Maine","Car",53401622.2913152
"Ambitious",2027,"Maine","Light Truck",176591784.853252
"Ambitious",2027,"Maryland","Car",573852806.077145
"Ambitious",2027,"Maryland","Light Truck",1369181725.27116
"Ambitious",2027,"Massachusetts","Car",452754716.426135
"Ambitious",2027,"Massachusetts","Light Truck",1497946726.78196
"Ambitious",2027,"Michigan","Car",394770752.174516
"Ambitious",2027,"Michigan","Light Truck",1239894836.71418
"Ambitious",2027,"Minnesota","Car",260368742.563672
"Ambitious",2027,"Minnesota","Light Truck",865299935.397697
"Ambitious",2027,"Mississippi","Car",62106725.3021418
"Ambitious",2027,"Mississippi","Light Truck",168140504.486336
"Ambitious",2027,"Missouri","Car",210568795.960334
"Ambitious",2027,"Missouri","Light Truck",699002799.851131
"Ambitious",2027,"Montana","Car",38846695.8172541
"Ambitious",2027,"Montana","Light Truck",106755527.663454
"Ambitious",2027,"Nebraska","Car",58701780.3816477
"Ambitious",2027,"Nebraska","Light Truck",194691731.699971
"Ambitious",2027,"Nevada","Car",297388979.407801
"Ambitious",2027,"Nevada","Light Truck",815228425.43365
"Ambitious",2027,"New Hampshire","Car",62021658.4775396
"Ambitious",2027,"New Hampshire","Light Truck",205123774.339765
"Ambitious",2027,"New Jersey","Car",899362339.321386
"Ambitious",2027,"New Jersey","Light Truck",2623591149.55906
"Ambitious",2027,"New Mexico","Car",84945616.9953399
"Ambitious",2027,"New Mexico","Light Truck",233347664.332867
"Ambitious",2027,"New York","Car",1017234338.99139
"Ambitious",2027,"New York","Light Truck",2964112877.16634
"Ambitious",2027,"North Carolina","Car",619289478.059738
"Ambitious",2027,"North Carolina","Light Truck",1487552312.25554
"Ambitious",2027,"North Dakota","Car",15434494.4900326
"Ambitious",2027,"North Dakota","Light Truck",50967172.1792454
"Ambitious",2027,"Ohio","Car",405556855.083768
"Ambitious",2027,"Ohio","Light Truck",1272740344.4811
"Ambitious",2027,"Oklahoma","Car",180556075.431807
"Ambitious",2027,"Oklahoma","Light Truck",460865887.703893
"Ambitious",2027,"Oregon","Car",455987092.45743
"Ambitious",2027,"Oregon","Light Truck",895131719.46372
"Ambitious",2027,"Pennsylvania","Car",550088409.505941
"Ambitious",2027,"Pennsylvania","Light Truck",1602504822.39564
"Ambitious",2027,"Rhode Island","Car",45114391.8706538
"Ambitious",2027,"Rhode Island","Light Truck",149206584.459834
"Ambitious",2027,"South Carolina","Car",217001232.822589
"Ambitious",2027,"South Carolina","Light Truck",525959066.689791
"Ambitious",2027,"South Dakota","Car",18993874.1504847
"Ambitious",2027,"South Dakota","Light Truck",62847008.0189286
"Ambitious",2027,"Tennessee","Car",296841238.956315
"Ambitious",2027,"Tennessee","Light Truck",787929826.662348
"Ambitious",2027,"Texas","Car",1882667483.82249
"Ambitious",2027,"Texas","Light Truck",4814045035.08526
"Ambitious",2027,"Utah","Car",257417377.51544
"Ambitious",2027,"Utah","Light Truck",705731355.524614
"Ambitious",2027,"Vermont","Car",45757821.1845189
"Ambitious",2027,"Vermont","Light Truck",151385018.187435
"Ambitious",2027,"Virginia","Car",663830010.952179
"Ambitious",2027,"Virginia","Light Truck",1582562878.6973
"Ambitious",2027,"Washington","Car",1153821084.29907
"Ambitious",2027,"Washington","Light Truck",2271590839.82712
"Ambitious",2027,"West Virginia","Car",43163215.6005207
"Ambitious",2027,"West Virginia","Light Truck",106393362.945182
"Ambitious",2027,"Wisconsin","Car",215673650.760345
"Ambitious",2027,"Wisconsin","Light Truck",676455931.646145
"Ambitious",2027,"Wyoming","Car",13471108.4849423
"Ambitious",2027,"Wyoming","Light Truck",37092632.2694169
"Ambitious",2028,"Alabama","Car",214714233.508758
"Ambitious",2028,"Alabama","Light Truck",588618266.767578
"Ambitious",2028,"Alaska","Car",39916776.9682411
"Ambitious",2028,"Alaska","Light Truck",81775348.0231375
"Ambitious",2028,"Arizona","Car",704511586.614493
"Ambitious",2028,"Arizona","Light Truck",1938893605.54172
"Ambitious",2028,"Arkansas","Car",119654478.921118
"Ambitious",2028,"Arkansas","Light Truck",320753235.357225
"Ambitious",2028,"California","Car",10489990450.3747
"Ambitious",2028,"California","Light Truck",20984541256.4537
"Ambitious",2028,"Colorado","Car",776828846.021874
"Ambitious",2028,"Colorado","Light Truck",2138873379.35538
"Ambitious",2028,"Connecticut","Car",257854402.627547
"Ambitious",2028,"Connecticut","Light Truck",851868624.991014
"Ambitious",2028,"Delaware","Car",93983697.6227387
"Ambitious",2028,"Delaware","Light Truck",232104511.611676
"Ambitious",2028,"District of Columbia","Car",69704493.370308
"Ambitious",2028,"District of Columbia","Light Truck",169938048.772513
"Ambitious",2028,"Florida","Car",2556503989.65662
"Ambitious",2028,"Florida","Light Truck",6277157301.37185
"Ambitious",2028,"Georgia","Car",1014035172.23252
"Ambitious",2028,"Georgia","Light Truck",2500522660.24379
"Ambitious",2028,"Hawaii","Car",201992612.761748
"Ambitious",2028,"Hawaii","Light Truck",403812519.282487
"Ambitious",2028,"Idaho","Car",102750673.368382
"Ambitious",2028,"Idaho","Light Truck",283760382.440545
"Ambitious",2028,"Illinois","Car",911884840.161656
"Ambitious",2028,"Illinois","Light Truck",2844578814.78018
"Ambitious",2028,"Indiana","Car",316039451.082298
"Ambitious",2028,"Indiana","Light Truck",983102486.866652
"Ambitious",2028,"Iowa","Car",121297216.072588
"Ambitious",2028,"Iowa","Light Truck",398762280.929637
"Ambitious",2028,"Kansas","Car",131821901.678408
"Ambitious",2028,"Kansas","Light Truck",433808122.575291
"Ambitious",2028,"Kentucky","Car",193676194.217461
"Ambitious",2028,"Kentucky","Light Truck",530991247.303391
"Ambitious",2028,"Louisiana","Car",162704255.461418
"Ambitious",2028,"Louisiana","Light Truck",438296298.523476
"Ambitious",2028,"Maine","Car",74497451.1802316
"Ambitious",2028,"Maine","Light Truck",246117317.925117
"Ambitious",2028,"Maryland","Car",743816114.30811
"Ambitious",2028,"Maryland","Light Truck",1828470711.87082
"Ambitious",2028,"Massachusetts","Car",602497174.713011
"Ambitious",2028,"Massachusetts","Light Truck",1990828530.28843
"Ambitious",2028,"Michigan","Car",554906601.782772
"Ambitious",2028,"Michigan","Light Truck",1728201665.39138
"Ambitious",2028,"Minnesota","Car",359056753.661253
"Ambitious",2028,"Minnesota","Light Truck",1183609202.6386
"Ambitious",2028,"Mississippi","Car",95928208.9804908
"Ambitious",2028,"Mississippi","Light Truck",265528176.993917
"Ambitious",2028,"Missouri","Car",299680663.893045
"Ambitious",2028,"Missouri","Light Truck",986676351.222124
"Ambitious",2028,"Montana","Car",55441952.1637569
"Ambitious",2028,"Montana","Light Truck",153139475.514993
"Ambitious",2028,"Nebraska","Car",85081197.812685
"Ambitious",2028,"Nebraska","Light Truck",279896346.577595
"Ambitious",2028,"Nevada","Car",387246779.568007
"Ambitious",2028,"Nevada","Light Truck",1065976632.27116
"Ambitious",2028,"New Hampshire","Car",84914556.2236035
"Ambitious",2028,"New Hampshire","Light Truck",280518627.742929
"Ambitious",2028,"New Jersey","Car",1178204261.49065
"Ambitious",2028,"New Jersey","Light Truck",3425853659.01682
"Ambitious",2028,"New Mexico","Car",119017749.34399
"Ambitious",2028,"New Mexico","Light Truck",328575039.705707
"Ambitious",2028,"New York","Car",1392888878.88845
"Ambitious",2028,"New York","Light Truck",4046654356.29364
"Ambitious",2028,"North Carolina","Car",831815147.581664
"Ambitious",2028,"North Carolina","Light Truck",2061167214.55964
"Ambitious",2028,"North Dakota","Car",24047548.1619763
"Ambitious",2028,"North Dakota","Light Truck",78840328.4225766
"Ambitious",2028,"Ohio","Car",578754028.385193
"Ambitious",2028,"Ohio","Light Truck",1801110534.65531
"Ambitious",2028,"Oklahoma","Car",246356670.25143
"Ambitious",2028,"Oklahoma","Light Truck",648517600.123479
"Ambitious",2028,"Oregon","Car",586812047.16308
"Ambitious",2028,"Oregon","Light Truck",1179702847.52456
"Ambitious",2028,"Pennsylvania","Car",767132013.761802
"Ambitious",2028,"Pennsylvania","Light Truck",2228113961.89127
"Ambitious",2028,"Rhode Island","Car",62447704.8881976
"Ambitious",2028,"Rhode Island","Light Truck",206320387.722777
"Ambitious",2028,"South Carolina","Car",302904805.628159
"Ambitious",2028,"South Carolina","Light Truck",757560721.998685
"Ambitious",2028,"South Dakota","Car",29190673.2998032
"Ambitious",2028,"South Dakota","Light Truck",95823237.9493094
"Ambitious",2028,"Tennessee","Car",411028386.6524
"Ambitious",2028,"Tennessee","Light Truck",1117143672.586
"Ambitious",2028,"Texas","Car",2505587441.95513
"Ambitious",2028,"Texas","Light Truck",6591138713.88328
"Ambitious",2028,"Utah","Car",339524515.215601
"Ambitious",2028,"Utah","Light Truck",934944724.3807
"Ambitious",2028,"Vermont","Car",60460863.3316923
"Ambitious",2028,"Vermont","Light Truck",199777568.954423
"Ambitious",2028,"Virginia","Car",869154913.886531
"Ambitious",2028,"Virginia","Light Truck",2137288352.1815
"Ambitious",2028,"Washington","Car",1470361071.23654
"Ambitious",2028,"Washington","Light Truck",2959981544.50035
"Ambitious",2028,"West Virginia","Car",65192215.8799912
"Ambitious",2028,"West Virginia","Light Truck",165698569.773533
"Ambitious",2028,"Wisconsin","Car",306497752.162861
"Ambitious",2028,"Wisconsin","Light Truck",953563057.949625
"Ambitious",2028,"Wyoming","Car",20556624.6804515
"Ambitious",2028,"Wyoming","Light Truck",56913954.0923002
"Ambitious",2029,"Alabama","Car",305834813.774849
"Ambitious",2029,"Alabama","Light Truck",851318060.264609
"Ambitious",2029,"Alaska","Car",55965686.7567896
"Ambitious",2029,"Alaska","Light Truck",116750749.911577
"Ambitious",2029,"Arizona","Car",912343567.638571
"Ambitious",2029,"Arizona","Light Truck",2514644172.70434
"Ambitious",2029,"Arkansas","Car",172255520.554512
"Ambitious",2029,"Arkansas","Light Truck",471373829.706873
"Ambitious",2029,"California","Car",12836548600.8401
"Ambitious",2029,"California","Light Truck",26109662335.9373
"Ambitious",2029,"Colorado","Car",987955584.24984
"Ambitious",2029,"Colorado","Light Truck",2723236670.33845
"Ambitious",2029,"Connecticut","Car",340827239.546157
"Ambitious",2029,"Connecticut","Light Truck",1122611014.33243
"Ambitious",2029,"Delaware","Car",122058213.577295
"Ambitious",2029,"Delaware","Light Truck",308247868.519364
"Ambitious",2029,"District of Columbia","Car",88976202.3965498
"Ambitious",2029,"District of Columbia","Light Truck",222320465.866497
"Ambitious",2029,"Florida","Car",3258826958.95217
"Ambitious",2029,"Florida","Light Truck",8183393391.56205
"Ambitious",2029,"Georgia","Car",1314099368.55236
"Ambitious",2029,"Georgia","Light Truck",3315290295.4901
"Ambitious",2029,"Hawaii","Car",253927857.78772
"Ambitious",2029,"Hawaii","Light Truck",517327101.903457
"Ambitious",2029,"Idaho","Car",142533203.139501
"Ambitious",2029,"Idaho","Light Truck",394188175.253197
"Ambitious",2029,"Illinois","Car",1215128262.87829
"Ambitious",2029,"Illinois","Light Truck",3755228757.4512
"Ambitious",2029,"Indiana","Car",444912487.455212
"Ambitious",2029,"Indiana","Light Truck",1371115716.36995
"Ambitious",2029,"Iowa","Car",174969031.433431
"Ambitious",2029,"Iowa","Light Truck",569931110.124851
"Ambitious",2029,"Kansas","Car",185283428.497686
"Ambitious",2029,"Kansas","Light Truck",604150077.959172
"Ambitious",2029,"Kentucky","Car",275190925.357907
"Ambitious",2029,"Kentucky","Light Truck",765988690.035196
"Ambitious",2029,"Louisiana","Car",238404583.383242
"Ambitious",2029,"Louisiana","Light Truck",655029100.666584
"Ambitious",2029,"Maine","Car",101775912.248066
"Ambitious",2029,"Maine","Light Truck",335244392.851001
"Ambitious",2029,"Maryland","Car",945327594.463532
"Ambitious",2029,"Maryland","Light Truck",2375401233.35164
"Ambitious",2029,"Massachusetts","Car",784686338.137456
"Ambitious",2029,"Massachusetts","Light Truck",2584918792.8447
"Ambitious",2029,"Michigan","Car",762738647.734789
"Ambitious",2029,"Michigan","Light Truck",2353338226.06066
"Ambitious",2029,"Minnesota","Car",484348909.163801
"Ambitious",2029,"Minnesota","Light Truck",1582082727.07476
"Ambitious",2029,"Mississippi","Car",143292568.573472
"Ambitious",2029,"Mississippi","Light Truck",402051678.220093
"Ambitious",2029,"Missouri","Car",416873782.089073
"Ambitious",2029,"Missouri","Light Truck",1359934623.06125
"Ambitious",2029,"Montana","Car",77554543.6860527
"Ambitious",2029,"Montana","Light Truck",214531354.340647
"Ambitious",2029,"Nebraska","Car",120349812.005382
"Ambitious",2029,"Nebraska","Light Truck",392301002.470792
"Ambitious",2029,"Nevada","Car",494008437.71484
"Ambitious",2029,"Nevada","Light Truck",1361529037.75343
"Ambitious",2029,"New Hampshire","Car",114070448.324048
"Ambitious",2029,"New Hampshire","Light Truck",375722518.998302
"Ambitious",2029,"New Jersey","Car",1506795560.35489
"Ambitious",2029,"New Jersey","Light Truck",4360031250.04579
"Ambitious",2029,"New Mexico","Car",163485668.819771
"Ambitious",2029,"New Mexico","Light Truck",451974386.437505
"Ambitious",2029,"New York","Car",1866017426.87277
"Ambitious",2029,"New York","Light Truck",5394989965.42957
"Ambitious",2029,"North Carolina","Car",1097808026.81488
"Ambitious",2029,"North Carolina","Light Truck",2782413507.04894
"Ambitious",2029,"North Dakota","Car",36115509.9727331
"Ambitious",2029,"North Dakota","Light Truck",117378779.484618
"Ambitious",2029,"Ohio","Car",807383963.752448
"Ambitious",2029,"Ohio","Light Truck",2489198760.18882
"Ambitious",2029,"Oklahoma","Car",331145770.366544
"Ambitious",2029,"Oklahoma","Light Truck",891610319.097229
"Ambitious",2029,"Oregon","Car",742482193.168607
"Ambitious",2029,"Oregon","Light Truck",1519500077.68203
"Ambitious",2029,"Pennsylvania","Car",1047621930.26975
"Ambitious",2029,"Pennsylvania","Light Truck",3028129646.15386
"Ambitious",2029,"Rhode Island","Car",84661272.6593217
"Ambitious",2029,"Rhode Island","Light Truck",278880240.838204
"Ambitious",2029,"South Carolina","Car",414908274.294155
"Ambitious",2029,"South Carolina","Light Truck",1061012553.95349
"Ambitious",2029,"South Dakota","Car",43441407.3592791
"Ambitious",2029,"South Dakota","Light Truck",141316215.523109
"Ambitious",2029,"Tennessee","Car",558846378.994421
"Ambitious",2029,"Tennessee","Light Truck",1543424272.45079
"Ambitious",2029,"Texas","Car",3274249132.44709
"Ambitious",2029,"Texas","Light Truck",8794769832.48874
"Ambitious",2029,"Utah","Car",439268371.331482
"Ambitious",2029,"Utah","Light Truck",1211238878.22951
"Ambitious",2029,"Vermont","Car",78191256.9494892
"Ambitious",2029,"Vermont","Light Truck",257565103.17899
"Ambitious",2029,"Virginia","Car",1118200361.17154
"Ambitious",2029,"Virginia","Light Truck",2813195299.11011
"Ambitious",2029,"Washington","Car",1834562418.07483
"Ambitious",2029,"Washington","Light Truck",3754526423.76749
